paper_key,title,year,venue,source,verdict,reason,type,override_verdict
doi:10.1007/s11705-018-1723-x,Sodium cellulose sulfate: A promising biomaterial used for microcarriers’ designing,2019,Frontiers of Chemical Science and Engineering,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.jmsy.2018.10.006,Reference architectures for smart manufacturing: A critical review,2018,Journal of manufacturing systems,semanticscholar,EXCLUDE,no SLR/SMS self-label in title or abstract,,
doi:10.1108/tg-06-2025-0171,When routines innovate: a multilevel public-sector innovationcapability model,2025,"Transforming Government: People, Process and Policy",semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.22214/ijraset.2023.52792,A Systematic Review: Digital Twin in Healthcare,2023,International Journal for Research in Applied Science and Engineering Technology,semanticscholar,EXCLUDE,manual override; original auto verdict was EXCLUDE,slr,EXCLUDE
doi:10.22194/jgias/24.1328,"Impactful Contributions: Sharia Banks in Advancing Agricultural and Agribusiness Development, Empowering MSMEs and Enhancing Human Resources Management",2024,Journal of Global Innovations in Agricultural Sciences,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:cd0182f15c4f2be15510aed5d4de7565e58b9dd4,Micro Insurance: A Positive Intervention to Household Income and Poverty Reduction? Experience from Marangu Tanzania,2014,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.17485/ijst/2016/v9i39/93184,Organizational Capacity Development to Respond to Social Services for Homeless Children,2016,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1002/cl2.1111,"Police programmes that seek to increase community connectedness for reducing violent extremism behaviour, attitudes and beliefs",2020,Campbell Systematic Reviews,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:d0b64d45ac1e24332d38145eabefb028abb8fc5e,Definitions and Dimensions of Poverty and Social Protection in rural and fishing communities : qualitative survey of three regions in Myanmar,2015,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1360/n972015-00962,Evaluation of material damage using nonlinear ultrasonic wave,2016,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:d12b26558c2ce29c8df3451c4a87bf6a8a68a74c,A Systematic Review of the Benefits and Challenges Associated with the Hybrid Collaboration of Cloud with Specific Reference to Small and Medium Businesses (SMB’S),2017,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.69760/gsrh.0250205041,An Ecological Approach to Child Abuse and Social Protection System Analysis of Trauma Effects and İnternational Practices,2025,Global Spectrum of Research and Humanities,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3310/hsdr03280,Contracting with General Dental Services: a mixed-methods study on factors influencing responses to contracts in English general dental practice,2015,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.32782/2413-9971/2022-44-9,TAX INVOICE MONITORING SYSTEM OF AGRIBUSSINESS IN THE CONDITIONS OF EUROPEAN INTEGRATION: CONCEPTUAL BASIS OF MODERNIZATION,2022,Herald UNU. International Economic Relations And World Economy,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.25041/fiatjustisia.v13no2.1567,Prevention and Handling of the Crisis of Financial Systems in Banking Institutions,2019,FIAT JUSTISIA:Jurnal Ilmu Hukum,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.56028/aetr.14.1.826.2025,Challenges and Prospects of Building Thermal Insulation Coatings in the Low-Carbon Transition,2025,Advances in Engineering Technology Research,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1093/heapol/czu010,Setting healthcare priorities in hospitals: a review of empirical studies,2014,Health Policy and Planning,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.22158/wjer.v8n4p21,Benefits of Life Skill Based Education for Neurodiverse Adults: An Integrative Review and Analysis,2021,World Journal of Educational Research,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1177/27652157251340482,"Medical Tourism Research: Trends, Themes, and Future Directions Through Bibliometric Analysis",2025,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1097/j.pain.0000000000002217,Barriers and enablers influencing healthcare professionals' adoption of a biopsychosocial approach to musculoskeletal pain: A systematic review and qualitative evidence synthesis.,2021,Pain,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.jval.2022.04.473,"EE225 Economic and Clinical Impact of a Novel, Antiviral Therapy on COVID-19 in the US",2022,Value in Health,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1093/heapol/czaa022,Utilization of traditional medicine in primary health care in low- and middle-income countries: a systematic review.,2020,Health Policy and Planning,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3362/1755-1986.25-00018,Mapping Pathways for Financial Product Innovation: A Conceptual Framework for Reaching Unbanked Populations,2025,Enterprise Development &amp; Microfinance,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3390/world1030020,Potential Economic Impacts of the COVID-19 Pandemic on South Asian Economies: A Review,2020,World,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3390/jmse13112121,Overview of Wear-Resistant Coatings in Marine Environments,2025,Journal of Marine Science and Engineering,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.53841/bpsfpop.2025.1.170.6,Staff’s experiences of implementing psychological interventions in the NHS for people living with dementia: A systematic review and meta-synthesis,2025,FPOP Bulletin: Psychology of Older People,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3205/hta000139,Synthesis of relevant information around non-core domains to support Multi-Criteria Decision Analysis (MCDA) for decision making,2024,GMS health innovation and technologies,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1371/journal.pone.0217278,A systematic review of the health-financing mechanisms in the Association of Southeast Asian Nations countries and the People’s Republic of China: Lessons for the move towards universal health coverage,2019,PLoS ONE,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.26911/theijmed.2023.08.02.09,Women Empowerment in Health: Systematic Review,2023,Indonesian Journal of Medicine,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.53469/ijomsr.2025.08(07).08,Theoretical Evolution of Audit Pricing and Review of Research,2025,International Journal of Management Science Research,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.24054/cyta.v10i1.3860,Estudio de la agroindustria y su relación con el desarrollo económico del cantón Chone en el siglo XX,2025,CIENCIA Y TECNOLOGÍA AGROPECUARIA,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1186/s12913-024-12020-w,Transition for people with dementia from day respite services to permanent residential care: a realist synthesis,2024,BMC Health Services Research,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.healthpol.2021.02.005,Physicians' views and experiences of defensive medicine: An international review of empirical research.,2021,Health Policy,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1186/s41118-023-00208-7,Formal childcare services and fertility: the case of Italy,2023,Genus,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:f38d1ae823dd6a6c3e0fd3a3a53af0756d79b808,A Review of Systemic Functional Translation Studies from an Interpersonal Perspective,2016,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:f4151704dd7eac535c449cb1010833cb8bb14ce7,"COGNITIVE HETEROGENEITY IN BD: VALIDITY, TRAJECTORIES AND BIOLOGICAL MECHANISMS | Cognitive validation of cross- diagnostic cognitive subgroups on the schizophrenia- bipolar spectrum bipolar I disorder: Relation to clinical and brain volumetric variables",2021,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.21869/2223-1552-2025-15-1-282-296,Human-centric technologies: domestic experience of implementation (part 1),2025,Proceedings of the Southwest State University. Series: Economics. Sociology. Management,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1080/09540121.2017.1344350,"Integrating cardiovascular diseases, hypertension, and diabetes with HIV services: a systematic review",2018,AIDS Care,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/b978-0-08-102025-8.00016-8,Chapter P – Documentation List,2017,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.vaccine.2016.05.062,Contribution of polio eradication initiative to strengthening routine immunization: Lessons learnt in the WHO African region.,2016,Vaccine,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1080/00220388.2015.1036037,Participation in Micro-Finance Programmes and Women’s Mental Health in South Asia: A Modified Systematic Review,2015,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.2196/preprints.12636,Programmatic Mapping: Providing Evidence for High Impact HIV Prevention Programs for Female Sex Workers (Preprint),2018,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.future.2016.12.007,S-InTime: A social cloud analytical service oriented system,2018,Future generations computer systems,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.5194/isprs-archives-xlii-4-w8-181-2018,DEVELOPMENT OF WEB BASED HIMALAYAN GLACIER INFORMATION SYSTEM USING OPEN SOURCE,2018,"The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences",semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3390/ifou2018-05967,Don’t Blame it on the Sunshine! An Exploration of the Spatial Distribution of Heat Injustice Across Two Antwerp City Districts,2018,Proceedings of IFoU 2018: Reframing Urban Resilience Implementation: Aligning Sustainability and Resilience,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:36d5b0f943e05db06021b42dcade73a82de8caf0,"Advanced Characterization Techniques for Coatings, Thin Films, and Small Volumes Spatially-resolved and In-Situ Characterization of Thin Films and Engineered Surfaces I",2022,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3390/ijgi8110513,TerraBrasilis: A Spatial Data Analytics Infrastructure for Large-Scale Thematic Mapping,2019,ISPRS Int. J. Geo Inf.,semanticscholar,EXCLUDE,no SLR/SMS self-label in title or abstract,,
doi:10.5897/ijster2016.0357,Instructional misconceptions of prospective chemistry teachers in chemical bonding,2016,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.17081/invinno.9.3.5314,Problemas en la Implementación de Pruebas en Sistemas de Microservicios: Estudio de Mapeo Sistemático,2021,Investigación e Innovación en Ingenierías,semanticscholar,INCLUDE,SLR/SMS self-label + subfield fit,slr,
doi:10.31958/mabis.v5i2.16045,Analisis Manajemen Risiko Pada Usaha Mikro Kecil Dan Menengah NR Advertising Kota Solok,2025,MABIS: Jurnal Manajemen Bisnis Syariah,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3362/1755-1986.25-00002,Mapping the Pathways to Financial Capability: A Conceptual Framework for Continuous Client Engagement in Microenterprise Lending,2025,Enterprise Development &amp; Microfinance,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.14358/pers.21-00059r2,An Optimal GeoAI Workflow for Pan-Arctic Permafrost Feature Detection from High-Resolution Satellite Imagery,2022,Photogrammetric Engineering &amp; Remote Sensing,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1371/journal.pone.0126666,Beyond the Biomedical: Community Resources for Mental Health Care in Rural Ethiopia,2015,PLoS ONE,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1002/srin.202500915,Effects of Magnesium on Secondary Phases and Banded Structures in H13 Hot‐Work Die Steel,2025,Steel Research International,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.2196/12636,Programmatic Mapping: Providing Evidence for High Impact HIV Prevention Programs for Female Sex Workers,2019,JMIR Public Health and Surveillance,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.26740/vubeta.v2i3.48473,Mapping the Future Skills: A Training Needs Analysis of Education Support Staff in a Vocational Faculty,2025,"Vokasi Unesa Bulletin of Engineering, Technology and Applied Science",semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:daa8b932729679d9be6a44e02ebc4c424bb645be,[NECESIDADES SOCIOEDUCATIVAS DE LA INFANCIA EN BILBAO: UNA MIRADA TRANSVERSAL DESDE EL TERRITORIO],2016,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.29165/ajarcde.v9i2.657,Green Manufacturing Practices for Improving Sustainability Performance in Packaging Manufacturing MSMEs,2025,AJARCDE | Asian Journal of Applied Research for Community Development and Empowerment,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.jss.2020.110885,A systematic mapping study on architectural smells detection,2020,Journal of Systems and Software,semanticscholar,EXCLUDE,manual override; original auto verdict was EXCLUDE,sms,EXCLUDE
