paper_key,title,year,venue,source,verdict,reason,type,override_verdict
doi:10.2514/1.50563,Multiobjective Optimization of Circumferential Casing Grooves for a Transonic Axial Compressor,2011,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1117/12.2056719,X-ray polarization capabilities of a small explorer mission,2014,Astronomical Telescopes and Instrumentation,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.63969/20c0fd55,Formación por competencias en ingeniería: desarrollo de habilidades comerciales en contextos académicos,2025,Imperium Académico Multidisciplinary Journal,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.23939/tt2025.02.078,Analysis of rolling stock coupling designs and technologies for the implementation of international railway operations between Ukraine and the European Union,2025,Transport technologies,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:4986f74744edf060711b55d466e6ea77b14a730f,REVIEW OF HIGH STRENGTH CONCRETE OF CHINESE RAILWAY FOR 50 YEARS AND PROSPECTS,2005,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.11588/heidok.00017171,Supporting the quality assurance of a scientific framework,2014,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1136/oemed-2018-icohabstracts.1526,1688a Office lighting surveys – refocussing on the eye and health,2018,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:4b954b31715e48ca77da008ef906170327171cc9,Empirical Analysis for Web Based Projects-Software Components Reuse Techniques,2014,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.54941/ahfe1006546,A Systematic Curriculum Review of Ship Energy Efficiency Content Across Global Maritime Education and Training Institutions,2025,AHFE International,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.18517/ijaseit.9.1.7764,Requirements Engineering (RE) Process for The Adaptation of The Hospital Information System (HIS),2019,"International Journal on Advanced Science, Engineering and Information Technology",semanticscholar,EXCLUDE,no SLR/SMS self-label in title or abstract,,
doi:10.1007/978-3-030-70833-7,Analysis and Design of Nonlinear Systems in the Frequency Domain,2021,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s41230-024-4062-1,Role of alloying and heat treatment on microstructure and mechanical properties of cast Al-Li alloys: A review,2024,China Foundry,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.2118/0822-0061-jpt,Guidance for Systems-Engineering Processes for Subsea Production Systems,2022,Journal of Petroleum Technology,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1038/s41378-025-01086-z,Flexible humidity sensors for diverse applications,2025,Microsystems & Nanoengineering,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/978-1-4471-0217-5,User-Centred Requirements Engineering,2002,Springer London,semanticscholar,EXCLUDE,no SLR/SMS self-label in title or abstract,,
doi:10.5753/sbsi.2017.6057,A Engenharia de Requisitos nos métodos ágeis: uma revisão sistemática da literatura,2017,Brazilian Symposium on Information Systems,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1109/cseet58097.2023.00016,Calibrated Peer Reviews in Software Engineering Instruction: Experiences and Application,2023,Conference on Software Engineering Education and Training,semanticscholar,EXCLUDE,no SLR/SMS self-label in title or abstract,,
ss:4cd1b5105e07ff08ca04a8aa62b2d5d86e2d82b4,"Product focused software process improvement : Third International Conference, PROFES 2001, Kaiserslautern, Germany, September 10-13, 2001 : proceedings",2001,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:4cdaba21307157a278ff6719251688f1752a8cbb,Professional Trainings Challenges Affecting Anglo-Kenyan Military Relations Since 1963 to 2014,2015,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1080/00295639.2023.2189535,Towards a Systematic Requirement-Based Approach to Build a Neutronics Study Platform,2023,Nuclear science and engineering,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1080/07388551.2022.2149386,"Advances in pharmacology, biosynthesis, and metabolic engineering of Scutellaria-specialized metabolites",2022,Critical Reviews in Biotechnology,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.48550/arxiv.2509.24443,"A Systematic Review of Digital Twin-Driven Predictive Maintenance in Industrial Engineering: Taxonomy, Architectural Elements, and Future Research Directions",2025,arXiv.org,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s12274-023-6167-z,Silicon-processes-compatible contact engineering for two-dimensional materials integrated circuits,2023,Nano Reseach,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1360/tb-2019-0425,"The frontier science and key technologies of asteroid monitoring and early warning, security defense and resource utilization",2020,Chinese Science Bulletin,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1097/00004669-200601000-00033,Fennigkoh and Smith Model for Inclusion Criteria: 15-Year Retrospective: Interview with Larry Fennigkoh,2006,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:4f3b0431e4fe1b50997b64dae39f401b226011ce,Human-Computer Cooperation for Creative Conceptual Design,2004,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1109/icngn67480.2025.11413639,Discussion on the Applicability of Non-contact Perimeter Intrusion Detection Technology for Civil Airports,2025,2025 International Conference on Intelligent Computing and Next Generation Networks (ICNGN),semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1002/adem.202501701,Review on Data‐ and Mathematics‐Driven Optimization for Metamaterial Lattice Structures,2025,Advanced Engineering Materials,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.4271/2024-01-3252,"LESSONS LEARNED IN PERFORMING TECHNOLOGY READINESS ASSESSMENT (TRA) 
 FOR THE MILESTONE (MS) B REVIEW OF AN ACQUISITION CATEGORY (ACAT)1D VEHICLE 
 PROGRAM",2011,SAE technical paper series,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1159/isbn.978-3-8055-9667-1,The Role of Systematic Reviews and Meta-Analyses in the Management of Hemato-Oncological Disorders,2010,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:51444975a9e6818aa787a7e610e3b65e2d5faa37,THE USEFULNESS OF RE PRACTICES IN S/W DEVELOPMENT,2012,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1063/5.0021322,Application of ion beam technology in (photo)electrocatalytic materials for renewable energy,2020,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1039/d5mh01525a,Machine learning pipelines for the design of solid-state electrolytes.,2025,Materials Horizons,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1109/srse67406.2025.11357351,Research on Reliability Verification Technology for Power Distribution Systems Based on Small Samples,2025,2025 7th International Conference on System Reliability and Safety Engineering (SRSE),semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.48550/arxiv.2302.07872,Data-Centric Governance,2023,arXiv.org,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1111/trf.13684,Dissecting the metabolic pathways controlling platelet survival in vivo: are our platelets what they eat?,2016,Transfusion,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1093/clinchem/hvaf086.199,A-205 Abbott Alinity i Analyzers: More Than Just Hot Air!,2025,Clinical Chemistry,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:540800041039b8dea80b2e6aca1c7c5d289778af,Design of the emergency plan system's concept,2011,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:541c2a5d42a8f71b8bc329ff30c6779c61814508,APPROACH TO DYNAMIC PROBABILISTIC SAFETY ANALYSIS USING GPGPU PARALLEL COMPUTING,2016,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.jmrt.2020.03.123,Recent developments in research of double glow plasma surface alloying technology: a brief review,2020,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.18063/ijb.v9i2.649,"Biomaterial inks for extrusion-based 3D bioprinting: Property, classification, modification, and selection",2022,International Journal of Bioprinting,semanticscholar,EXCLUDE,no SLR/SMS self-label in title or abstract,,
ss:5460405b0d7d2f78584d779583f0c3892dfd816b,Value Analysis and Value Engineering: Basics for Purchasing Professionals - McGinnis - Conference Proceedings 2005,2005,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.56028/aemr.14.1.103.2025,A Review of the Research on the Quality Evaluation Method for the Entire Process of Equipment Development Projects,2025,Advances in Economics and Management Research,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1115/detc2011-48609,Design for Patentability (DFP),2011,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1002/adma.202412549,An Analysis of Components and Enhancement Strategies for Advancing Memristive Neural Networks,2025,Advances in Materials,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.15680/ijirset.2015.0405013,State of the Art Review On Application ofValue Engineering On ConstructionProjects: High Rise Building,2015,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s13202-021-01302-2,A systematic review of data science and machine learning applications to the oil and gas industry,2021,Journal of Petroleum Exploration and Production Technology,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/b978-0-08-100550-7.00012-7,High performance polyimide fibers,2017,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:569def48cb700772ac4e0f8f0176a5e2f2699a52,The Application of Hose Management in Mining,2015,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.jval.2018.09.638,PCV92 - EARLY HEALTH TECHNOLOGY ASSESSMENT OF TISSUE-ENGINEERED HEART VALVES IN THE AORTIC POSITION IN ELDERLY PATIENTS,2018,Value in Health,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.31705/wcs.2023.3,A Systematic review of the challenges and strategies for addressing plagiarism in engineering education,2023,11th World Construction Symposium - 2023,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:57ece6e9e5f1296dd35fcbfa3ba8bfb774bcc6d0,1 Conceptualising and Modelling e-Recruitment 2 Process for Enterprises through a Problem Oriented 3 Approach 4,2018,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.70731/8jm69q64,Development Pathways for Low-Altitude Technology and Engineering Disciplines under the Perspective of “Extraordinary” Deployment,2025,Journal of Global Trends in Social Science,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s00253-016-7490-z,"Arginine deiminase: recent advances in discovery, crystal structure, and protein engineering for improved properties as an anti-tumor drug",2016,Applied Microbiology and Biotechnology,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.48550/arxiv.2505.05283,Software Development Life Cycle Perspective: A Survey of Benchmarks for Code Large Language Models and Agents,2025,arXiv.org,semanticscholar,EXCLUDE,no SLR/SMS self-label in title or abstract,,
doi:10.1145/3769292,Machine Learning Systems: A Survey from a Data-Oriented Perspective,2023,ACM Computing Surveys,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.18306/dlkxjz.2020.07.014,Research progress on design hyetographs in small and medium-scale basins,2020,Progress in Geography,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1051/matecconf/201926605006,A Bibliometric Analysis of Industrial Revolution (IR) 4.0 in Construction Engineering Education,2019,MATEC Web of Conferences,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s10439-020-02552-7,Questioning the Value of the Graduate Record Examinations (GRE) in PhD Admissions in Biomedical Engineering,2020,Annals of Biomedical Engineering,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.36100/dorogimosti2025.32.035,Peculiarities of calculating fuel consumption rates for machinery and equipment,2025,Dorogi і mosti,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1145/2764979.2764985,A reflection on agile requirements engineering: solutions brought and challenges posed,2015,XP Workshops,semanticscholar,EXCLUDE,no SLR/SMS self-label in title or abstract,,
doi:10.18260/1-2--29806,Application of Brain-based Learning Principles to Engineering Mechanics Education: Implementation and Preliminary Analysis of Connections Between Employed Strategies and Improved Student Engagement,2018,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1109/sslchinaifws60785.2023.10399729,"Characterization, Analysis, and Failure Investigation of SiC Materials and Power Devices",2023,China International Forum on Solid State Lighting,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:5c5990f70ffe28d4c1063e011d0cd262b2b67037,An Architectural Pattern for Developing Renting Systems,2003,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
